Sample	posterior	ESS(posterior)	likelihood	prior
2075000	-14067.660613144624	103.0	-14100.347398069427	32.68678492480307
2080000	-14078.464745923435	103.3	-14112.709095748463	34.24434982502789
2085000	-14092.96189371787	104.0	-14121.510514632333	28.54862091446401
2090000	-14076.845692483845	104.3	-14109.619019474701	32.77332699085645
2095000	-14080.903102675287	113.5	-14109.054022249347	28.15091957405987
2100000	-14079.982494624988	113.8	-14112.821367228118	32.83887260312974
2105000	-14076.575427929929	114.0	-14110.87306410659	34.297636176661854
2110000	-14078.13379427247	114.2	-14106.589623695234	28.455829422765074
2115000	-14068.228688156336	114.0	-14096.429193627842	28.20050547150679
2120000	-14088.078497370812	115.0	-14116.32116772869	28.242670357879366
2125000	-14078.179218257916	115.0	-14107.619478813604	29.44026055568722
2130000	-14081.087948907552	115.3	-14107.435607530857	26.347658623305257
2135000	-14080.910756786703	115.5	-14113.595668694983	32.68491190828056
2140000	-14070.013660559383	115.2	-14101.44110101074	31.42744045135568
2145000	-14090.399090773451	121.1	-14118.682218647946	28.283127874493825
2150000	-14098.28219782805	123.5	-14125.352140184948	27.069942356898018
2155000	-14071.01870815222	123.8	-14098.00011087834	26.981402726119637
2160000	-14075.33943938805	123.9	-14108.901956533513	33.562517145463076
2165000	-14079.817522943587	124.1	-14107.7791983901	27.961675446514132
2170000	-14077.98116182864	124.4	-14105.811599452807	27.83043762416648
2175000	-14092.812942890858	125.6	-14119.6913622407	26.87841934984204
2180000	-14082.917390714372	125.9	-14113.343228088645	30.425837374272838
2185000	-14081.233774814154	126.2	-14111.494603921818	30.260829107662524
2190000	-14077.609081218356	126.6	-14109.218222702333	31.609141483976643
2195000	-14088.753378458607	129.8	-14122.149114484446	33.395736025839234
2200000	-14089.9039054894	130.3	-14121.579589312354	31.675683822953584
2205000	-14071.883447242171	130.8	-14100.387692185515	28.504244943343352
2210000	-14072.588246589446	131.3	-14099.79075804044	27.202511450994965
2215000	-14078.913740665123	131.6	-14106.52893581693	27.615195151807825
2220000	-14077.783433728084	131.9	-14105.885218691154	28.1017849630702
2225000	-14066.18637221858	132.7	-14098.62804041709	32.441668198508594
2230000	-14069.775811781883	132.3	-14099.883058284322	30.107246502439743
2235000	-14075.285831007839	131.8	-14105.710859260553	30.425028252713506
2240000	-14066.26733964623	130.4	-14096.139091236782	29.87175159055116
2245000	-14078.845447673439	131.8	-14110.977856536108	32.13240886267066
2250000	-14063.041692362858	129.1	-14094.195781784807	31.15408942194908
2255000	-14068.12730471316	126.1	-14095.073401179165	26.94609646600446
2260000	-14054.801903969039	121.4	-14084.129901573537	29.32799760449703
2265000	-14064.297479386361	117.5	-14095.749933587418	31.452454201057012
2270000	-14063.211841797272	113.3	-14095.678820684638	32.466978887365904
2275000	-14070.158792738928	110.4	-14100.711977736673	30.553184997745948
2280000	-14061.085186292294	106.2	-14094.297041141497	33.21185484920355
2285000	-14074.141805022984	104.5	-14108.020887066792	33.87908204380847
2290000	-14064.564300676151	101.1	-14099.373981496132	34.80968081998137
2295000	-14064.311761901965	97.5	-14098.727768459816	34.416006557851
2300000	-14064.122161674799	93.8	-14096.3210642656	32.198902590801005
2305000	-14062.297950721475	90.1	-14093.722931377406	31.42498065593182
2310000	-14065.144250924008	86.9	-14094.60516134699	29.460910422982913
2315000	-14062.643752443719	79.2	-14092.127852404992	29.484099961273117
2320000	-14077.822768580278	78.5	-14110.122254967771	32.29948638749372
2325000	-14079.091163041548	78.1	-14109.603133777544	30.511970735995785
2330000	-14066.91073404194	75.3	-14094.64445535499	27.73372131305008
2335000	-14067.405882853836	72.9	-14090.873496703094	23.467613849257475
2340000	-14071.62507130166	71.2	-14099.640610746543	28.015539444883842
2345000	-14081.277894364956	71.5	-14102.376848479544	21.098954114588352
2350000	-14069.65022271666	69.8	-14096.028660683469	26.378437966808296
2355000	-14076.130632064267	69.1	-14103.006001426487	26.875369362220574
2360000	-14068.29572705536	67.3	-14095.474627621777	27.17890056641757
2365000	-14060.828796070839	63.9	-14091.28913371097	30.460337640131723
2370000	-14069.151875553123	61.9	-14098.051947369348	28.90007181622453
2375000	-14081.392544205197	62.1	-14108.025988155268	26.63344395007152
2380000	-14072.176383267455	60.7	-14097.58124634576	25.40486307830454
2385000	-14061.160321871645	58.1	-14089.75614686212	28.595824990475624
2390000	-14067.54548916272	53.9	-14094.843719304192	27.298230141471873
2395000	-14054.80961080124	47.4	-14080.269122417289	25.459511616048978
2400000	-14074.960722309535	46.7	-14101.566387546598	26.60566523706243
2405000	-14074.926354650665	46.0	-14102.467465858763	27.541111208097774
2410000	-14060.582409153467	43.8	-14092.022716705842	31.440307552375504
2415000	-14071.851428969512	42.8	-14103.247073386523	31.395644417010192
2420000	-14065.870829140335	41.3	-14095.968466019227	30.097636878891933
2425000	-14063.086199109746	39.6	-14095.692097149089	32.605898039343174
2430000	-14076.24396629297	39.2	-14104.491647115596	28.247680822625625
2435000	-14067.995931082927	38.1	-14099.400303411141	31.40437232821454
2440000	-14067.794644772173	37.1	-14095.57830127463	27.783656502457852
2445000	-14059.456772055775	35.6	-14086.471058173443	27.01428611766902
2450000	-14071.961331427854	35.0	-14096.062322872924	24.10099144506969
2455000	-14066.508388141017	34.1	-14088.774939468387	22.266551327370316
2460000	-14090.429552434553	35.1	-14112.619731596364	22.19017916181069
2465000	-14060.335039405893	33.9	-14081.06575604019	20.73071663429802
2470000	-14072.055204157245	33.4	-14097.842391534008	25.787187376763928
2475000	-14066.716046293832	31.6	-14095.070356167142	28.354309873309013
2480000	-14062.950438398553	30.5	-14096.153303964937	33.20286556638281
2485000	-14063.294589182484	29.6	-14093.714684004524	30.420094822040546
2490000	-14077.501911436713	29.4	-14110.407363991064	32.90545255435127
2495000	-14063.516468610722	28.5	-14097.102392677869	33.58592406714679
2500000	-14072.575827255654	28.1	-14103.618742652116	31.042915396461233
2505000	-14074.09031646434	27.8	-14104.673289031565	30.58297256722494
2510000	-14067.124307729899	27.2	-14098.204717735032	31.080410005133107
2515000	-14071.643890581609	26.8	-14107.571318572247	35.9274279906393
2520000	-14079.755349809739	26.9	-14114.698816356366	34.94346654662694
2525000	-14065.37054588855	26.3	-14098.084454325313	32.713908436763525
2530000	-14082.2341764983	26.5	-14113.909767985535	31.67559148723562
2535000	-14059.802295152886	25.8	-14090.758017081424	30.955721928538576
2540000	-14074.015611615041	25.6	-14106.22839280376	32.212781188718424
2545000	-14072.873910845516	25.3	-14103.18942766336	30.315516817844337
2550000	-14062.27632562983	24.6	-14089.778781117177	27.5024554873472
2555000	-14071.712848205056	24.3	-14102.995741683411	31.28289347835648
2560000	-14064.97279052002	23.9	-14094.553156874328	29.58036635430841
2565000	-14079.257185476741	23.9	-14107.405911785589	28.148726308846594
2570000	-14074.479149462051	23.7	-14101.060461852334	26.58131239028346
2575000	-14075.817118959412	23.6	-14107.8276892625	32.01057030308752
2580000	-14065.104789720766	22.9	-14099.15980629986	34.055016579094016
2585000	-14068.208972473867	22.5	-14101.39294927952	33.183976805651874
2590000	-14070.499147657643	22.2	-14101.592881968943	31.093734311300558
2595000	-14087.88125300146	22.6	-14122.827541360075	34.946288358615014
2600000	-14081.970321536175	22.7	-14111.276960555311	29.306639019135567
2605000	-14092.791733355218	23.4	-14122.109429527965	29.317696172747745
2610000	-14068.615813083185	23.0	-14100.317207268276	31.70139418509088
2615000	-14069.729887620439	22.7	-14099.17525829904	29.44537067860143
2620000	-14065.346259053262	22.3	-14098.371132657685	33.02487360442291
2625000	-14070.750382255046	22.1	-14103.932517591618	33.182135336572095
2630000	-14078.108752028666	22.1	-14111.068363623695	32.95961159503052
2635000	-14065.175221745287	21.7	-14096.538637523116	31.363415777829008
2640000	-14056.79621796636	21.3	-14089.66060795533	32.86438998897008
2645000	-14077.89196236018	21.2	-14107.600572838484	29.708610478304514
2650000	-14067.328491478422	20.8	-14095.548536984561	28.220045506139694
2655000	-14092.647103235666	21.4	-14118.62319932597	25.976096090303848
2660000	-14068.108391805808	21.1	-14096.878084296199	28.769692490390682
2665000	-14072.322561049416	20.9	-14101.739627577952	29.41706652853641
2670000	-14068.276990301476	20.7	-14096.708021532264	28.43103123078712
2675000	-14080.292654167864	20.8	-14105.901435045607	25.608780877743353
2680000	-14069.394701462581	20.6	-14102.033116023953	32.638414561372365
2685000	-14085.33321132832	20.8	-14118.967133707378	33.6339223790584
2690000	-14065.57637435513	20.5	-14099.591587736779	34.01521338164803
2695000	-14060.71042331647	20.1	-14094.297842487513	33.58741917104272
2700000	-14073.524042645904	20.0	-14102.45502149107	28.930978845166866
2705000	-14056.743119003373	19.6	-14090.531666314702	33.78854731132966
2710000	-14067.575349544808	19.4	-14099.763768855062	32.18841931025408
2715000	-14060.953896778909	19.1	-14091.658938520146	30.705041741236993
2720000	-14061.271382580544	18.8	-14089.922303477497	28.650920896953586
2725000	-14077.425413024124	18.8	-14107.960389434173	30.534976410048724
2730000	-14055.844372711186	18.4	-14087.082337864975	31.237965153787684
2735000	-14068.612641110862	18.3	-14103.073018617895	34.460377507032895
2740000	-14076.165425875728	18.2	-14108.565094952604	32.399669076875945
2745000	-14069.695024574892	17.8	-14100.378985877638	30.683961302745463
2750000	-14069.514607366254	17.7	-14097.377459129628	27.8628517633741
2755000	-14062.960307746403	17.2	-14094.410219069629	31.4499113232258
2760000	-14064.25993563187	16.9	-14094.585873134145	30.32593750227502
2765000	-14069.208301556417	16.7	-14097.947784380645	28.739482824227803
2770000	-14084.952643475757	16.9	-14114.93242035428	29.979776878522546
2775000	-14071.171666698676	16.7	-14100.983263013646	29.81159631497007
2780000	-14061.11070373745	16.4	-14088.205690902387	27.094987164937596
2785000	-14071.42555125705	16.3	-14103.74346040414	32.31790914708826
2790000	-14078.684419707659	16.3	-14111.659820616691	32.975400909031926
2795000	-14062.064337623953	16.0	-14090.970655582525	28.906317958572597
2800000	-14071.432964359301	15.9	-14103.082993658869	31.65002929956876
2805000	-14076.806802643157	15.9	-14104.808753470475	28.00195082731843
2810000	-14080.47560847169	16.0	-14110.200190903324	29.72458243163493
2815000	-14076.826898515726	15.9	-14102.193158498976	25.36625998324884
2820000	-14091.667797690494	16.3	-14119.417961168154	27.750163477660703
2825000	-14067.028553338121	16.1	-14097.618546271206	30.58999293308469
2830000	-14056.846211605944	15.8	-14090.06482714868	33.21861554273751
2835000	-14072.793051093475	15.7	-14103.440178062407	30.64712696893123
2840000	-14073.515326357383	15.7	-14100.056164448677	26.540838091293857
2845000	-14061.929722541387	15.4	-14096.209133678805	34.279411137419146
2850000	-14065.203819519695	15.2	-14098.086250461674	32.88243094197984
2855000	-14064.261907198214	14.4	-14099.187855542272	34.92594834405869
2860000	-14062.700316061691	14.1	-14096.142068450903	33.441752389212084
2865000	-14061.578781158838	13.9	-14092.806827695764	31.228046536926733
2870000	-14068.056665113532	13.7	-14102.114121184299	34.057456070766634
2875000	-14064.824325743748	13.5	-14096.159458230379	31.335132486630833
2880000	-14067.98695101756	13.3	-14097.20656217173	29.219611154170618
2885000	-14074.618573287455	13.2	-14105.933024401887	31.314451114433254
2890000	-14073.508786849183	13.2	-14103.849983358754	30.341196509571894
2895000	-14075.129302314606	13.1	-14099.349278696713	24.219976382107113
2900000	-14064.446050460869	12.9	-14090.951118900148	26.50506843927863
2905000	-14066.547753042369	12.7	-14095.590860515498	29.043107473129975
2910000	-14074.13017334375	12.7	-14106.981129344962	32.85095600121129
2915000	-14056.361424858635	12.5	-14086.51911415992	30.15768930128548
2920000	-14075.40705448194	12.4	-14104.654714413808	29.24765993186693
2925000	-14082.475456567792	12.5	-14109.657333948173	27.181877380380325
2930000	-14064.295221491568	12.4	-14088.328279744677	24.03305825311002
2935000	-14081.806413200238	12.4	-14104.538752415221	22.732339214982364
2940000	-14071.45698711475	12.4	-14096.781410633932	25.324423519180847
2945000	-14066.20749673531	12.2	-14093.737561555126	27.530064819817756
2950000	-14073.102588301801	12.2	-14101.713089722594	28.61050142079379
2955000	-14070.770911178312	12.1	-14101.080221548149	30.309310369837327
2960000	-14079.490211799177	12.1	-14105.78547156331	26.295259764132403
2965000	-14062.95526427132	12.0	-14091.892589365665	28.9373250943452
2970000	-14073.50935822224	12.0	-14101.733803196388	28.224444974149147
2975000	-14056.784378581015	11.6	-14083.497305710785	26.712927129770385
2980000	-14073.438886674103	11.6	-14098.633976084513	25.195089410409803
2985000	-14075.352037374114	11.5	-14102.140319723252	26.788282349137504
2990000	-14071.782142031325	11.3	-14100.480825312457	28.69868328113342
2995000	-14076.507223714934	11.3	-14109.298133707725	32.790909992790446
3000000	-14077.285672518832	11.3	-14107.683980205422	30.39830768658926
3005000	-14069.468857516289	11.2	-14095.224404991379	25.75554747509012
3010000	-14063.316593544412	11.1	-14092.053203489188	28.736609944775573
3015000	-14069.628104949312	11.0	-14101.563964581715	31.935859632403393
3020000	-14086.26924565305	11.1	-14115.706314800542	29.43706914749268
3025000	-14061.306610264846	11.0	-14092.024512989976	30.71790272512874
3030000	-14066.695215773234	10.8	-14100.328383154609	33.633167381374534
3035000	-14076.955616211642	10.8	-14109.096831273617	32.14121506197489
3040000	-14061.401858122343	10.6	-14096.93778391298	35.535925790637386
3045000	-14064.59884849185	10.4	-14096.85035734682	32.251508854969714
3050000	-14058.925534733724	10.3	-14089.18410738092	30.258572647195866
3055000	-14070.893644860216	10.2	-14100.103754097152	29.210109236935192
3060000	-14059.130063741446	10.1	-14087.270200472793	28.140136731345688
3065000	-14065.79774419363	10.0	-14094.922512642106	29.124768448476257
3070000	-14079.527356975492	10.0	-14114.224538493356	34.69718151786368
3075000	-14060.885964563076	9.9	-14093.97971824271	33.093753679633274
3080000	-14052.927928401474	9.7	-14086.407368219952	33.47943981847928
3085000	-14059.666513836299	9.6	-14091.705859541755	32.03934570545546
3090000	-14059.324812510678	9.4	-14091.096174206283	31.771361695604057
3095000	-14055.784693156274	9.3	-14093.59061277271	37.80591961643648
3100000	-14066.443161633724	9.2	-14102.61785652907	36.17469489534526
3105000	-14052.365793906054	9.1	-14082.309261430883	29.94346752482782
3110000	-14064.374161619786	9.0	-14097.437828299424	33.063666679638544
3115000	-14076.787507352454	9.0	-14103.490569467729	26.703062115274953
3120000	-14062.459124418778	8.9	-14093.257740754283	30.798616335505166
3125000	-14061.093774794736	8.8	-14093.103308589012	32.009533794277274
3130000	-14058.660113657766	8.7	-14091.123301691432	32.46318803366616
3135000	-14072.778310567286	8.7	-14107.850398703104	35.0720881358178
3140000	-14068.770786500818	8.6	-14101.096376010852	32.32558951003344
3145000	-14065.199577342692	8.5	-14097.245836352284	32.04625900959276
3150000	-14079.806820776415	8.6	-14105.490099622319	25.683278845902546
3155000	-14063.431207763464	8.5	-14093.464018721395	30.032810957930657
3160000	-14056.120191466971	8.4	-14087.42434926945	31.30415780247827
3165000	-14082.389506336878	8.5	-14112.958478734783	30.568972397904933
3170000	-14071.106808834098	8.5	-14100.540175065818	29.43336623172014
3175000	-14072.901239052275	8.4	-14104.30263285753	31.401393805256696
3180000	-14057.82387317907	8.4	-14087.350150555021	29.526277375951263
3185000	-14060.547881054474	8.3	-14091.478082838226	30.930201783751748
3190000	-14051.527361765477	8.2	-14083.385617753831	31.858255988353832
3195000	-14059.616517310487	8.1	-14093.227961690496	33.61144438000918
3200000	-14064.70825761991	8.1	-14096.298773839668	31.59051621975787
3205000	-14079.33435457557	8.1	-14110.045556115643	30.711201540073453
3210000	-14067.16427370653	8.1	-14100.634929677422	33.470655970892615
3215000	-14049.7022594126	8.0	-14077.67376342055	27.97150400794959
3220000	-14068.329926777054	7.9	-14097.71438130085	29.38445452379504
3225000	-14066.648168139169	7.9	-14093.407585166076	26.75941702690721
3230000	-14072.463263575406	7.9	-14101.762200168836	29.298936593430426
3235000	-14067.86295194054	7.9	-14100.141496096892	32.278544156351096
3240000	-14074.341937837753	7.8	-14107.110267129747	32.768329291994576
3245000	-14062.836048010133	7.8	-14095.51876754892	32.68271953878617
3250000	-14057.373094268538	7.7	-14089.706597258126	32.333502989588375
3255000	-14061.660458556546	7.7	-14091.294343751526	29.63388519498045
3260000	-14058.013753751156	7.6	-14088.190997982758	30.177244231601186
3265000	-14066.100483344015	7.6	-14099.844104830228	33.74362148621416
3270000	-14063.481007904453	7.5	-14091.910257733602	28.429249829148667
3275000	-14078.646634786886	7.6	-14107.957283987515	29.310649200627555
3280000	-14067.458235723298	7.5	-14097.342588665413	29.884352942114788
3285000	-14065.297392048406	7.5	-14087.600912312995	22.30352026458909
3290000	-14062.02628143617	7.4	-14087.797945170178	25.771663734007703
3295000	-14064.27357727462	7.4	-14093.415982913068	29.1424056384477
3300000	-14059.229404558615	7.3	-14085.870161337798	26.640756779183807
3305000	-14062.66022167716	7.3	-14095.467478979857	32.8072573026957
3310000	-14053.66407050193	7.3	-14087.2294332145	33.56536271256795
3315000	-14057.360913385766	7.2	-14088.462802162278	31.101888776510478
3320000	-14073.005563436458	7.2	-14097.593319152664	24.58775571620576
3325000	-14065.67377668128	7.2	-14091.202005295083	25.528228613802124
3330000	-14074.117196461659	7.2	-14096.328799777973	22.21160331631409
3335000	-14088.78870699725	7.3	-14113.786212705765	24.99750570851489
3340000	-14065.091554045106	7.2	-14094.827451245535	29.735897200429648
3345000	-14061.265602383859	7.2	-14088.171327907801	26.905725523941687
3350000	-14065.874262709993	7.2	-14098.21875392968	32.34449121968564
3355000	-14088.925656560536	7.2	-14121.667034460277	32.74137789974138
3360000	-14067.557069014936	7.2	-14097.615897924035	30.058828909099514
3365000	-14053.167439115148	7.2	-14084.733960949528	31.56652183438028
3370000	-14056.838874432635	7.1	-14086.661304520609	29.82243008797428
3375000	-14054.632084802872	7.0	-14085.759671507172	31.12758670430089
3380000	-14076.111750878543	7.0	-14106.6675653182	30.555814439655986
3385000	-14074.902914409195	7.0	-14103.8115150278	28.908600618605554
3390000	-14075.740100125156	7.0	-14107.54658504336	31.806484918202468
3395000	-14071.310495130398	7.0	-14100.6510200753	29.34052494490176
3400000	-14065.848449251996	7.0	-14091.832573283957	25.984124031960512
3405000	-14065.684441978623	7.0	-14093.677103779664	27.99266180104162
3410000	-14067.49082713649	6.9	-14099.313475131083	31.822647994593673
3415000	-14069.287154384328	6.9	-14104.061258911921	34.774104527593316
3420000	-14080.65050396839	7.0	-14110.234322088709	29.583818120317325
3425000	-14069.103376878222	6.9	-14096.731434326528	27.628057448306514
3430000	-14068.770488059974	6.9	-14098.02798698858	29.257498928605443
3435000	-14055.249994444917	6.9	-14086.115756361094	30.865761916176993
3440000	-14068.555357503696	6.9	-14101.635227379273	33.079869875577685
3445000	-14059.620313692396	6.8	-14092.549628680883	32.92931498848631
3450000	-14064.378075947816	6.8	-14096.048120737945	31.67004479013008
3455000	-14087.184053316005	6.8	-14119.59242251155	32.40836919554496
3460000	-14064.228927151773	6.8	-14095.831024142755	31.602096990981643
3465000	-14069.156885674938	6.8	-14101.110139469143	31.953253794204706
3470000	-14064.533486758899	6.8	-14095.018332526415	30.484845767515345
3475000	-14045.6040045707	6.7	-14074.317518758935	28.71351418823576
3480000	-14075.46113728443	6.7	-14105.898383944439	30.437246660009354
3485000	-14070.986379397875	6.7	-14104.253829273137	33.26744987526215
3490000	-14069.959381963987	6.7	-14100.787790956652	30.828408992664855
3495000	-14071.435696254317	6.7	-14101.50624827048	30.070552016162022
3500000	-14064.925134902927	6.7	-14092.26181712975	27.336682226823395
3505000	-14071.678820005902	6.7	-14100.032556393444	28.353736387542263
3510000	-14077.694388693613	6.7	-14111.293474038472	33.59908534485828
3515000	-14080.156507314105	6.7	-14112.150601127332	31.99409381322815
3520000	-14074.532553730076	6.7	-14100.339949826923	25.807396096847093
3525000	-14071.852590092232	6.7	-14103.078714807876	31.226124715643405
3530000	-14061.689829098557	6.7	-14094.877288984864	33.1874598863068
3535000	-14068.207232172648	6.7	-14097.478869707249	29.271637534600625
3540000	-14059.599416669991	6.6	-14089.798105834101	30.19868916410931
3545000	-14069.42683461576	6.6	-14098.742852101439	29.31601748567854
3550000	-14073.638036052747	6.6	-14102.82967657363	29.19164052088331
3555000	-14066.106183896582	6.6	-14097.72433781466	31.618153918078413
3560000	-14065.479981175666	6.6	-14096.25925147512	30.779270299453543
3565000	-14077.446628891728	6.6	-14107.878664055961	30.43203516423225
3570000	-14080.500987635767	6.6	-14114.050398612007	33.54941097624028
3575000	-14068.132999077769	6.6	-14100.357562617408	32.22456353963945
3580000	-14061.367195836025	6.6	-14090.787002037945	29.419806201921087
3585000	-14067.311288046383	6.6	-14096.103523919475	28.792235873091556
3590000	-14059.352675363802	6.5	-14091.458560690886	32.105885327084984
3595000	-14062.1956274784	6.5	-14094.739978542682	32.54435106428126
3600000	-14072.880839684278	6.5	-14102.096376590645	29.21553690636808
3605000	-14073.831060524588	6.5	-14104.956722728291	31.125662203702696
3610000	-14061.010537186106	6.5	-14093.454180222854	32.443643036748526
3615000	-14070.928265056475	6.5	-14101.882246177065	30.953981120591003
3620000	-14083.86831572403	6.5	-14112.689482383945	28.82116665991433
3625000	-14085.988652225165	6.6	-14111.937948582874	25.949296357709418
3630000	-14084.933069850345	6.7	-14113.71631148912	28.783241638773045
3635000	-14065.11103769904	6.6	-14097.22486875218	32.11383105314
3640000	-14070.085001496402	6.6	-14104.97344483279	34.88844333638839
3645000	-14063.889528237138	6.6	-14095.937447138564	32.047918901425646
3650000	-14062.4781263495	6.5	-14095.38422920936	32.90610285985858
3655000	-14078.970764234295	6.6	-14111.925899762855	32.95513552856111
3660000	-14062.21639611653	6.5	-14094.937415341567	32.721019225036294
3665000	-14062.5440554214	6.5	-14093.974956307708	31.430900886307118
3670000	-14059.482921087836	6.5	-14088.934336076685	29.451414988848512
3675000	-14063.40019681231	6.5	-14095.294394617145	31.894197804834462
3680000	-14068.357949704576	6.5	-14096.33853736491	27.9805876603358
3685000	-14084.378056319281	6.5	-14115.427268264639	31.04921194535733
3690000	-14056.004523334148	6.5	-14090.949662775763	34.94513944161484
3695000	-14071.09124839209	6.5	-14106.315899793482	35.22465140139399
3700000	-14063.580763677437	6.5	-14098.906014432228	35.32525075479121
3705000	-14072.338635364016	6.5	-14104.522571115605	32.18393575158945
3710000	-14054.984425118264	6.4	-14084.902653967061	29.91822884879783
3715000	-14064.526787135082	6.4	-14094.621235285333	30.094448150249956
3720000	-14064.35955793641	6.4	-14097.085866454066	32.72630851765558
3725000	-14073.328931758553	6.4	-14102.632984389016	29.304052630463573
3730000	-14064.819229900508	6.4	-14097.251825414682	32.432595514173215
3735000	-14064.945427564537	6.4	-14097.590796604223	32.64536903968602
3740000	-14064.823913706052	6.3	-14091.56924306848	26.74532936242838
3745000	-14059.781072022368	6.3	-14092.246807045767	32.46573502340016
3750000	-14056.286127762	6.3	-14088.125810806037	31.839683044037347
3755000	-14065.80247843059	6.3	-14102.431227818855	36.628749388264964
3760000	-14053.719093677495	6.3	-14084.06362745084	30.344533773345198
3765000	-14056.918087616015	6.3	-14087.196239039604	30.278151423588007
3770000	-14075.990511553982	6.3	-14103.601104594867	27.61059304088552
3775000	-14068.234389868996	6.3	-14098.732236421669	30.49784655267338
3780000	-14070.853852155064	6.3	-14098.699647711466	27.8457955564032
3785000	-14082.993637119069	6.3	-14115.57277075953	32.57913364046157
3790000	-14066.492347988784	6.3	-14099.063442617682	32.57109462889809
3795000	-14059.549646939871	6.3	-14091.982737131213	32.43309019134235
3800000	-14055.164747341547	6.2	-14087.369164737456	32.204417395910134
3805000	-14065.394816627655	6.2	-14096.70459789348	31.3097812658245
3810000	-14070.215981898355	6.2	-14104.259004350077	34.04302245172181
3815000	-14073.12797237548	6.2	-14103.64418523249	30.516212857010178
3820000	-14064.926492065933	6.2	-14098.109108308028	33.18261624209391
3825000	-14066.673519260126	6.2	-14097.198110037167	30.5245907770413
3830000	-14052.082348153313	6.2	-14085.735301410334	33.652953257019774
3835000	-14067.192964325997	6.2	-14096.986784011948	29.793819685949536
3840000	-14070.269838589078	6.2	-14101.247718806133	30.977880217054455
3845000	-14077.20143034782	6.2	-14105.501979516599	28.300549168778545
3850000	-14070.212373947725	6.2	-14103.704957874674	33.49258392694892
3855000	-14080.501396825057	6.2	-14111.163283735346	30.661886910289017
3860000	-14079.220219709761	6.2	-14113.8778698496	34.65765013983908
3865000	-14084.719780248332	6.3	-14115.067707286738	30.34792703840629
3870000	-14065.712824773505	6.3	-14092.534390342147	26.821565568642516
3875000	-14073.745450441784	6.3	-14100.579961377944	26.834510936159273
3880000	-14072.312580209975	6.3	-14105.38923643779	33.07665622781469
3885000	-14053.396513181617	6.3	-14082.467580925246	29.071067743628998
3890000	-14073.727741431945	6.3	-14096.634621405454	22.90687997350847
3895000	-14069.516492686735	6.3	-14096.298970895854	26.782478209119365
3900000	-14058.991424856726	6.3	-14085.078074100107	26.086649243382176
3905000	-14060.527066261799	6.2	-14093.459136349318	32.93207008751897
3910000	-14067.48343396401	6.2	-14101.23534571226	33.75191174825132
3915000	-14053.881957514926	6.2	-14084.73115122607	30.84919371114222
3920000	-14057.08502096176	6.2	-14089.70604219265	32.621021230890484
3925000	-14079.992711794644	6.2	-14117.893315062758	37.90060326811353
3930000	-14061.920748670753	6.2	-14091.982121689289	30.06137301853534
3935000	-14064.899356361253	6.2	-14094.559551336104	29.660194974850825
3940000	-14076.502664311696	6.2	-14110.724025479069	34.22136116737235
3945000	-14084.399082334889	6.3	-14116.05361602276	31.654533687872352
3950000	-14071.244029976437	6.3	-14102.231831087256	30.987801110820318
3955000	-14065.803339570191	6.3	-14098.142707018544	32.33936744835255
3960000	-14059.112324637235	6.2	-14092.654676493185	33.54235185594866
3965000	-14061.767375182613	6.2	-14092.927107418289	31.159732235675904
3970000	-14063.36759296664	6.2	-14095.020641461835	31.653048495194795
3975000	-14059.082468387825	6.2	-14092.782617125124	33.700148737298655
3980000	-14074.209507437226	6.2	-14106.631217303335	32.421709866107996
3985000	-14049.457844824565	6.2	-14084.67959622126	35.22175139669476
3990000	-14067.364315436575	6.2	-14098.049140550173	30.684825113598055
3995000	-14057.862273059749	6.2	-14085.930102617423	28.067829557675044
4000000	-14073.989584827863	6.2	-14099.61782533588	25.628240508017143
4005000	-14070.51244345655	6.2	-14096.849695293951	26.33725183740167
4010000	-14062.484994864892	6.2	-14094.129520428392	31.64452556350143
4015000	-14061.484001767807	6.2	-14090.496658286484	29.012656518676554
4020000	-14069.275758904987	6.2	-14096.833921232475	27.55816232748874
4025000	-14066.51172694925	6.2	-14094.074946416575	27.563219467326185
4030000	-14060.838883188842	6.1	-14088.579998154786	27.741114965944536
4035000	-14069.919154697638	6.1	-14097.614637704437	27.69548300679973
4040000	-14066.403280920804	6.1	-14097.094121766395	30.690840845591453
4045000	-14065.930344563902	6.1	-14095.610235215254	29.67989065135147
4050000	-14063.807957231505	6.1	-14090.465188173777	26.657230942271656
4055000	-14078.744945621671	6.1	-14104.254596360317	25.509650738646165
4060000	-14064.231276602268	6.1	-14092.38126330191	28.149986699641804
4065000	-14073.17423978185	6.1	-14103.203603898914	30.02936411706206
4070000	-14056.830718575124	6.1	-14084.299110451078	27.46839187595465
4075000	-14077.789910511914	6.1	-14102.828199319925	25.03828880801197
4080000	-14060.974455681435	6.1	-14092.894462147393	31.920006465958647
4085000	-14072.00859549764	6.1	-14103.085247902382	31.076652404740354
4090000	-14073.422158350775	6.1	-14102.16442463643	28.74226628565605
4095000	-14058.856054521866	6.1	-14094.872952718093	36.01689819622768
4100000	-14052.80254795515	6.1	-14084.326953703156	31.52440574800535
4105000	-14052.704224908714	6.1	-14088.652059985006	35.94783507629236
4110000	-14057.937516478307	6.1	-14093.586625808226	35.64910932991965
4115000	-14069.062698890271	6.1	-14102.615860894775	33.5531620045034
4120000	-14068.937501986187	6.1	-14100.669712311532	31.73221032534438
4125000	-14079.532620959602	6.1	-14111.856089055926	32.32346809632249
