Sample	posterior	ESS(posterior)	likelihood	prior
2080000	-86484.56372554743	3.4	-86594.78645112514	110.22272557771194
2085000	-86467.33677304405	3.4	-86576.21993829974	108.88316525568456
2090000	-86493.19189495116	3.4	-86602.61994180766	109.42804685649678
2095000	-86486.26923524641	3.4	-86593.66920423757	107.3999689911511
2100000	-86482.64207313501	3.4	-86588.43983319211	105.79776005710451
2105000	-86483.81618833484	3.4	-86589.80403482422	105.9878464893843
2110000	-86493.42874965692	3.4	-86597.74865025426	104.31990059734214
2115000	-86494.87691871657	3.4	-86600.2550555826	105.37813686602296
2120000	-86478.92890849504	3.4	-86582.72393075658	103.7950222615329
2125000	-86485.74907105906	3.4	-86592.965172476	107.2161014169439
2130000	-86482.29679420083	3.4	-86586.35372502594	104.05693082511947
2135000	-86468.87234465066	3.4	-86568.70522208512	99.83287743446105
2140000	-86487.23009868112	3.4	-86592.29543620412	105.06533752299963
2145000	-86485.78149899356	3.5	-86591.2367005035	105.45520150994362
2150000	-86474.310756959	3.5	-86579.45722982257	105.14647286356607
2155000	-86509.28954392215	3.5	-86615.9221128646	106.63256894245364
2160000	-86484.77235695397	3.5	-86589.9137684422	105.141411488238
2165000	-86487.06288565813	3.5	-86597.2332764823	110.17039082416531
2170000	-86506.3330497917	3.5	-86613.07362003528	106.74057024357482
2175000	-86492.76296509094	3.5	-86598.15274411165	105.38977902070727
2180000	-86478.59740768521	3.5	-86585.05647048062	106.45906279540024
2185000	-86494.77523716477	3.5	-86601.11658308798	106.34134592321413
2190000	-86480.21339773481	3.5	-86585.59885946332	105.38546172851255
2195000	-86473.95661960263	3.5	-86579.6135424803	105.65692287768489
2200000	-86494.08040222818	3.5	-86600.71432705467	106.63392482648902
2205000	-86472.17039788382	3.5	-86580.9793778597	108.80897997587303
2210000	-86473.08056863205	3.5	-86580.2414731218	107.16090448974289
2215000	-86498.90904160064	3.5	-86607.81467449646	108.905632895826
2220000	-86452.87097345329	3.5	-86557.84550758069	104.97453412738905
2225000	-86453.05682709473	3.5	-86559.9196531293	106.86282603457279
2230000	-86440.89543613241	3.5	-86543.998222951	103.10278681859161
2235000	-86442.994648031	3.6	-86548.73988712173	105.74523909073228
2240000	-86436.65983576776	3.6	-86541.96171932526	105.30188355751152
2245000	-86429.33890611291	3.6	-86535.08645524998	105.74754913706667
2250000	-86462.18125882105	3.6	-86566.79165619613	104.61039737508683
2255000	-86453.19541778493	3.6	-86555.7434661739	102.54804838897543
2260000	-86455.35855389455	3.6	-86559.12280139844	103.76424750388632
2265000	-86473.95423532593	3.6	-86577.14170455406	103.18746922813153
2270000	-86456.39578059193	3.6	-86562.9463714326	106.55059084066028
2275000	-86445.72461181266	3.6	-86557.2209061118	111.49629429913827
2280000	-86478.60438220252	3.6	-86588.54402789348	109.93964569095428
2285000	-86425.19200144536	3.6	-86535.50510661442	110.31310516906113
2290000	-86451.09749484339	3.6	-86554.92174804439	103.82425320100357
2295000	-86441.67892170692	3.6	-86545.16408726823	103.48516556131524
2300000	-86442.32633764697	3.6	-86547.99509827862	105.668760631658
2305000	-86443.68771806793	3.6	-86548.41112744056	104.72340937262268
2310000	-86443.35131319266	3.6	-86549.22472349832	105.87341030566839
2315000	-86438.72371075519	3.6	-86545.25812656265	106.53441580745336
2320000	-86426.48913078892	3.6	-86531.79790853415	105.30877774522803
2325000	-86434.89719046117	3.6	-86543.2253672017	108.32817674053108
2330000	-86458.81056832113	3.7	-86567.76235439062	108.95178606949739
2335000	-86458.97072825965	3.7	-86564.37635067098	105.40562241132356
2340000	-86435.84782944094	3.7	-86545.19244824314	109.34461880218767
2345000	-86433.71531263783	3.7	-86540.05886140896	106.34354877113799
2350000	-86443.39726631917	3.7	-86548.15644310277	104.759176783601
2355000	-86419.54582860932	3.7	-86523.98517490366	104.43934629434047
2360000	-86423.64880541452	3.7	-86526.16957223839	102.52076682387938
2365000	-86437.3441072735	3.7	-86541.77072614443	104.42661887093605
2370000	-86426.66494180924	3.7	-86532.84999232533	106.18505051608997
2375000	-86440.01196615651	3.7	-86547.60312165717	107.59115550066613
2380000	-86461.90316721663	3.7	-86568.93914061287	107.03597339623553
2385000	-86438.02795163848	3.7	-86541.00724616055	102.97929452206346
2390000	-86441.8257549831	3.7	-86543.1934462359	101.36769125280506
2395000	-86424.74390390371	3.7	-86526.70343720564	101.95953330192273
2400000	-86427.95128370429	3.7	-86528.99741040866	101.04612670437488
2405000	-86414.12523004189	3.7	-86514.87961618707	100.75438614517867
2410000	-86443.21281643506	3.7	-86546.31073781005	103.09792137499817
2415000	-86430.25756624962	3.7	-86533.74275712484	103.48519087521522
2420000	-86420.66605515705	3.7	-86524.03790622548	103.37185106843366
2425000	-86433.51479260989	3.7	-86536.12229942459	102.60750681470496
2430000	-86440.48371675586	3.7	-86544.96609517605	104.48237842018432
2435000	-86422.24556741946	3.8	-86526.062432807	103.81686538753074
2440000	-86400.60623004622	3.8	-86503.93772595294	103.33149590671886
2445000	-86424.20145853361	3.8	-86525.09136696995	100.889908436333
2450000	-86437.8922568858	3.8	-86543.88305326925	105.99079638346163
2455000	-86409.20857982864	3.8	-86516.86062709297	107.65204726432923
2460000	-86426.02852639253	3.8	-86531.97654809404	105.9480217015021
2465000	-86407.56186820063	3.8	-86513.19593776487	105.63406956424582
2470000	-86414.82608002465	3.8	-86517.74695076169	102.92087073704387
2475000	-86449.38397463586	3.8	-86555.04583228554	105.66185764968142
2480000	-86429.24873142874	3.8	-86535.43970241002	106.19097098127389
2485000	-86427.2495437555	3.8	-86535.73726576945	108.48772201395018
2490000	-86422.66568015247	3.8	-86526.78584591368	104.12016576120705
2495000	-86447.88626282985	3.8	-86550.4554746188	102.56921178893938
2500000	-86438.98640729359	3.8	-86543.95060755014	104.96420025654899
2505000	-86432.69498178715	3.8	-86537.6326568363	104.93767504915158
2510000	-86424.88603176008	3.8	-86530.264312957	105.3782811969233
2515000	-86414.51995694876	3.8	-86518.95768365674	104.4377267079893
2520000	-86420.88774639649	3.8	-86523.59388566675	102.70613927026349
2525000	-86434.96819823653	3.8	-86539.18292280148	104.21472456495245
2530000	-86425.43451686317	3.8	-86527.90690439877	102.47238753559928
2535000	-86408.55004759807	3.8	-86512.29291468323	103.74286708516281
2540000	-86391.95892757383	3.8	-86491.60423964215	99.64531206833244
2545000	-86408.99007164479	3.9	-86511.70776187054	102.71769022575211
2550000	-86401.19796795938	3.9	-86505.82781647853	104.6298485191553
2555000	-86409.16072676543	3.9	-86515.25812750834	106.09740074290718
2560000	-86415.69537857032	3.9	-86522.57319522637	106.87781665605796
2565000	-86421.48479769457	3.9	-86523.0722263519	101.58742865732789
2570000	-86405.10243920152	3.9	-86508.85332485939	103.75088565785916
2575000	-86421.64998027125	3.9	-86526.66564085748	105.01566058622663
2580000	-86435.9583177141	3.9	-86541.6313078395	105.67299012540177
2585000	-86414.21070170376	3.9	-86518.21465176989	104.00395006612669
2590000	-86423.15045155279	3.9	-86531.26964672781	108.11919517502584
2595000	-86399.25999174426	3.9	-86508.01019178692	108.75020004266743
2600000	-86424.21780557038	3.9	-86532.1469685888	107.92916301840933
2605000	-86409.7460280218	3.9	-86517.87971533474	108.13368731295454
2610000	-86406.28314860594	3.9	-86515.80330400268	109.52015539673522
2615000	-86403.4871849217	3.9	-86512.62497228794	109.13778736624623
2620000	-86424.10568764694	3.9	-86530.40256692733	106.29687928038715
2625000	-86410.8245721321	3.9	-86516.57436501907	105.74979288696669
2630000	-86428.84645040325	3.9	-86534.47617623456	105.62972583130716
2635000	-86413.99923267093	3.9	-86521.65319958555	107.65396691461709
2640000	-86425.72588079037	3.9	-86532.91970523876	107.19382444839212
2645000	-86413.31255912178	3.9	-86522.12645979828	108.8139006764964
2650000	-86433.07979217557	3.9	-86540.34335646969	107.2635642941136
2655000	-86428.5167903446	4.0	-86538.54517612807	110.02838578347504
2660000	-86400.68451302068	4.0	-86511.14640645684	110.46189343617077
2665000	-86411.88215681631	4.0	-86522.26851859468	110.38636177836696
2670000	-86419.40610774425	4.0	-86529.62144100234	110.21533325809722
2675000	-86422.9960792253	4.0	-86530.72020504768	107.72412582238512
2680000	-86420.3823378962	4.0	-86528.4000813156	108.0177434194005
2685000	-86410.89106050179	4.0	-86516.8493376888	105.9582771870032
2690000	-86427.439389558	4.0	-86532.92940208667	105.49001252866282
2695000	-86409.63291210383	4.0	-86516.0807574303	106.44784532647131
2700000	-86420.92253100614	4.0	-86529.16864817166	108.24611716551982
2705000	-86416.63310544036	4.0	-86526.54123238803	109.90812694767821
2710000	-86426.60659998072	4.0	-86534.79946080304	108.19286082231848
2715000	-86426.3919003818	4.0	-86532.88186544018	106.48996505838753
2720000	-86419.10049995796	4.0	-86521.44973923024	102.34923927228213
2725000	-86430.7023403767	4.0	-86532.34875242517	101.64641204847445
2730000	-86418.11995659528	4.0	-86525.39908946028	107.279132864986
2735000	-86402.7652567065	4.0	-86507.2047828227	104.43952611619729
2740000	-86409.22550995385	4.0	-86515.3733846098	106.1478746559596
2745000	-86415.5205287248	4.0	-86521.48420598515	105.96367726036098
2750000	-86409.18086392409	4.0	-86515.12647014845	105.94560622434852
2755000	-86424.16896146337	4.0	-86528.29320446898	104.12424300560967
2760000	-86444.24254628504	4.0	-86551.50909597408	107.2665496890369
2765000	-86426.13313072028	4.0	-86534.43811874435	108.30498802407773
2770000	-86435.73966789036	4.0	-86546.6617401514	110.92207226103578
2775000	-86418.81990749443	4.0	-86528.50676211914	109.68685462471194
2780000	-86414.93587256405	4.1	-86523.99629651978	109.0604239557325
2785000	-86432.91907907906	4.1	-86541.26918747995	108.35010840088978
2790000	-86404.44836813117	4.1	-86514.6238097922	110.17544166103767
2795000	-86392.5280978424	4.1	-86502.62149258445	110.09339474205272
2800000	-86394.20595377406	4.1	-86501.69911502232	107.49316124826451
2805000	-86402.56439404299	4.1	-86507.01231437761	104.44792033462676
2810000	-86400.64853962432	4.1	-86507.58993239929	106.94139277497125
2815000	-86374.53328362673	4.1	-86482.87138493467	108.33810130793798
2820000	-86406.06200532304	4.1	-86515.75622246595	109.6942171429049
2825000	-86415.58995408996	4.1	-86526.77871775607	111.18876366611538
2830000	-86401.7708903116	4.1	-86508.37832522813	106.6074349165243
2835000	-86411.1442112723	4.1	-86518.36680733744	107.22259606513573
2840000	-86403.59627161268	4.1	-86512.85452132151	109.25824970883416
2845000	-86411.05374633815	4.1	-86519.2077398933	108.15399355516156
2850000	-86414.1584311328	4.1	-86520.7908746662	106.63244353339594
2855000	-86413.97441513216	4.1	-86517.69854387551	103.72412874333676
2860000	-86413.23843672306	4.1	-86518.79490998431	105.55647326124858
2865000	-86401.09187909462	4.1	-86504.5405784852	103.44869939059298
2870000	-86414.32860888015	4.1	-86520.58147018473	106.2528613045722
2875000	-86420.9373437719	4.1	-86528.60065327959	107.66330950768636
2880000	-86420.62489032638	4.1	-86525.20621851641	104.58132819003913
2885000	-86418.14482018062	4.1	-86522.99140965303	104.84658947241256
2890000	-86430.53888295563	4.1	-86532.94760858799	102.4087256323476
2895000	-86429.28764046602	4.1	-86534.10919299754	104.82155253151714
2900000	-86421.32376109292	4.2	-86529.0862959231	107.76253483018607
2905000	-86409.74576802464	4.2	-86518.00955789638	108.26378987174238
2910000	-86400.99840805284	4.2	-86508.79478644293	107.79637839008777
2915000	-86426.804528064	4.2	-86533.7199659875	106.91543792349162
2920000	-86400.08899066247	4.2	-86507.61164673569	107.5226560732281
2925000	-86413.17872225158	4.2	-86520.10450666831	106.92578441672276
2930000	-86418.10211168102	4.2	-86522.96059564293	104.85848396190855
2935000	-86418.0712547032	4.2	-86522.27107097823	104.19981627501905
2940000	-86425.30160466515	4.2	-86529.7836917865	104.48208712136052
2945000	-86431.77306730874	4.2	-86536.35262094655	104.57955363780987
2950000	-86417.67035210099	4.2	-86521.03745974602	103.3671076450284
2955000	-86404.07486565017	4.2	-86509.53604808863	105.46118243846418
2960000	-86402.1073886866	4.2	-86503.25670267924	101.14931399262565
2965000	-86397.37785617926	4.2	-86502.76083771177	105.38298153252117
2970000	-86412.47977221069	4.2	-86518.20454179512	105.72476958442235
2975000	-86401.56672727852	4.2	-86507.7277889902	106.16106171168789
2980000	-86416.56812018056	4.2	-86518.79591501105	102.22779483050464
2985000	-86420.80538944747	4.2	-86524.64420793406	103.83881848659702
2990000	-86409.01350597084	4.2	-86514.97003624977	105.9565302789218
2995000	-86418.74085376116	4.2	-86524.26452642112	105.52367265994893
3000000	-86409.68885035806	4.2	-86516.97352141373	107.28467105568218
3005000	-86415.40530952357	4.2	-86520.33987791315	104.93456838958113
3010000	-86373.86661916476	4.2	-86480.47654313933	106.60992397456457
3015000	-86434.64309770906	4.2	-86539.83416097859	105.19106326952505
3020000	-86398.45053569129	4.2	-86500.9457611019	102.49522541061214
3025000	-86394.50136664331	4.2	-86497.24067488583	102.73930824252456
3030000	-86407.4248937893	4.3	-86511.59717309778	104.1722793084764
3035000	-86394.14171210854	4.3	-86495.27708889158	101.13537678304316
3040000	-86423.1727860092	4.3	-86527.41608663526	104.24330062605318
3045000	-86404.01237324122	4.3	-86508.81402554756	104.80165230633582
3050000	-86427.24381676204	4.3	-86533.35793240937	106.11411564733517
3055000	-86416.42917995784	4.3	-86523.72114998502	107.2919700271949
3060000	-86397.15271795701	4.3	-86501.52553126233	104.3728133053283
3065000	-86416.6204966015	4.3	-86522.21696022508	105.59646362357097
3070000	-86415.94779261356	4.3	-86520.12414471	104.17635209645115
3075000	-86424.97239283814	4.3	-86529.21760140306	104.24520856490871
3080000	-86427.71131940534	4.3	-86532.38145248221	104.67013307686568
3085000	-86418.98878024296	4.3	-86521.2752095266	102.28642928364216
3090000	-86413.6736243093	4.3	-86519.01792032314	105.34429601384016
3095000	-86435.41042628021	4.3	-86541.03498120325	105.62455492303646
3100000	-86427.2659242569	4.3	-86531.76782425112	104.5018999942066
3105000	-86411.58165074963	4.3	-86520.39051725513	108.80886650549661
3110000	-86392.65268164274	4.3	-86500.33001143357	107.677329790837
3115000	-86392.35531141273	4.3	-86502.36351407967	110.00820266694174
3120000	-86426.41319591759	4.3	-86535.88330576182	109.4701098442363
3125000	-86413.64857311115	4.3	-86521.61307947164	107.96450636050287
3130000	-86422.1209370883	4.3	-86528.14140778281	106.02047069451228
3135000	-86409.43224937517	4.3	-86518.81296943118	109.38072005600968
3140000	-86418.22959982265	4.3	-86527.75615816424	109.52655834158908
3145000	-86421.66163477775	4.3	-86525.59287750811	103.93124273036872
3150000	-86424.32959107294	4.3	-86525.96653786514	101.63694679220139
3155000	-86399.27037764035	4.3	-86503.07702489784	103.80664725749197
3160000	-86412.35023339823	4.4	-86511.52418033841	99.17394694018623
3165000	-86414.85959985932	4.4	-86517.73148932862	102.87188946930502
3170000	-86403.94348922175	4.4	-86506.99295198014	103.04946275837851
3175000	-86420.80708006625	4.4	-86524.00751837631	103.20043831005029
3180000	-86412.87771771548	4.4	-86517.33063794259	104.45292022710967
3185000	-86412.63304013365	4.4	-86517.52811900557	104.89507887191881
3190000	-86403.65119044195	4.4	-86508.03497421069	104.3837837687491
3195000	-86426.58892498049	4.4	-86532.60685635876	106.01793137826573
3200000	-86421.16414726186	4.4	-86527.16311021394	105.99896295207465
3205000	-86398.93684510383	4.4	-86505.49813696039	106.56129185655765
3210000	-86397.91947680182	4.4	-86503.52443924299	105.6049624411625
3215000	-86409.91282025356	4.4	-86514.6132891715	104.70046891793342
3220000	-86417.9925700763	4.4	-86522.010819083	104.01824900670947
3225000	-86417.8759367507	4.4	-86526.134362806	108.25842605529782
3230000	-86408.12420116323	4.4	-86518.5117495456	110.38754838238647
3235000	-86410.09300267695	4.4	-86516.65235556685	106.55935288991141
3240000	-86442.34902540575	4.4	-86550.89239195673	108.5433665509746
3245000	-86408.27655890059	4.4	-86516.14546869563	107.8689097950384
3250000	-86420.33410496384	4.4	-86528.23801211934	107.9039071554981
3255000	-86419.93277815371	4.4	-86526.37588143918	106.443103285469
3260000	-86421.79939670213	4.4	-86528.30416213913	106.50476543700333
3265000	-86417.46910345777	4.4	-86525.57386842395	108.10476496618386
3270000	-86414.93512025716	4.4	-86520.57220255036	105.63708229320969
3275000	-86408.46446145153	4.4	-86511.3346391214	102.87017766987559
3280000	-86430.0738690073	4.4	-86528.78412455706	98.71025554975365
3285000	-86415.2451047648	4.4	-86519.45494074051	104.20983597570684
3290000	-86413.95142078858	4.4	-86521.27467044885	107.32324966026654
3295000	-86391.9371455678	4.4	-86497.27961136722	105.34246579942001
3300000	-86401.20146865088	4.5	-86507.5203443267	106.31887567581677
3305000	-86403.99663087941	4.5	-86509.32183726352	105.32520638410814
3310000	-86426.58689147378	4.5	-86530.06415240665	103.47726093287153
3315000	-86391.74741626109	4.5	-86495.28174478523	103.53432852414691
3320000	-86406.85042311218	4.5	-86514.26987015222	107.4194470400334
3325000	-86424.20649054895	4.5	-86530.4293892475	106.22289869854197
3330000	-86396.2281210305	4.5	-86505.39769217785	109.16957114736508
3335000	-86396.56550466407	4.5	-86506.58915199159	110.02364732751482
3340000	-86380.24363863353	4.5	-86489.31914112781	109.07550249427574
3345000	-86413.5942132467	4.5	-86521.67450845033	108.08029520363738
3350000	-86382.56067074167	4.5	-86489.99244858338	107.43177784170696
3355000	-86394.35209394456	4.5	-86502.68738760648	108.33529366191944
3360000	-86389.0772373676	4.5	-86497.16329899771	108.08606163010059
3365000	-86411.96375052813	4.5	-86518.66053777409	106.6967872459604
3370000	-86405.09274680405	4.5	-86515.3857191422	110.29297233815736
3375000	-86398.40246380083	4.5	-86505.93998055479	107.53751675395965
3380000	-86405.29372131906	4.5	-86513.54518032038	108.25145900131216
3385000	-86437.44191698193	4.5	-86544.71601490772	107.27409792579697
3390000	-86422.61493024106	4.5	-86528.52925624361	105.91432600253803
3395000	-86417.60619924995	4.5	-86525.69721168232	108.09101243237778
3400000	-86403.4375299287	4.5	-86512.28640445188	108.84887452316971
3405000	-86397.97760251095	4.5	-86506.84585203073	108.86824951977947
3410000	-86398.54433756048	4.5	-86507.33459601883	108.79025845834869
3415000	-86411.1414013311	4.5	-86519.70881519449	108.56741386339314
3420000	-86405.26273025732	4.5	-86515.66257806568	110.39984780834912
3425000	-86416.3685440013	4.5	-86522.46357133497	106.09502733365854
3430000	-86411.77499942016	4.5	-86518.99450583413	107.21950641396927
3435000	-86422.18723804328	4.5	-86532.92710415542	110.73986611214153
3440000	-86396.94670278822	4.5	-86504.83560691988	107.88890413166082
3445000	-86408.76015844599	4.5	-86515.96689791455	107.20673946856465
3450000	-86395.56054276378	4.5	-86503.14921674947	107.58867398570044
3455000	-86398.65984640781	4.5	-86505.82700810667	107.16716169886142
3460000	-86409.36916053505	4.5	-86515.73591304758	106.36675251253573
3465000	-86403.81790761443	4.5	-86509.73539993893	105.91749232450056
3470000	-86403.57622461961	4.5	-86506.49052715204	102.91430253243728
3475000	-86424.7391813854	4.6	-86530.5393608261	105.80017944069293
3480000	-86420.10755221473	4.6	-86524.5623114637	104.45475924896765
3485000	-86420.73414941167	4.6	-86527.32744898449	106.59329957282168
3490000	-86416.80353289678	4.6	-86520.03210218994	103.2285692931605
3495000	-86421.50698386696	4.6	-86527.65368509704	106.14670123009267
3500000	-86417.09468549893	4.6	-86519.73103122327	102.63634572434088
3505000	-86419.60537806102	4.6	-86522.09384527567	102.48846721463984
3510000	-86398.86483444438	4.6	-86501.95448181391	103.08964736953597
3515000	-86417.36919818679	4.6	-86521.02973674083	103.66053855405237
3520000	-86417.94666340924	4.6	-86525.12318046342	107.17651705417933
3525000	-86420.21366226827	4.6	-86525.65583467059	105.44217240230762
3530000	-86415.2330005131	4.6	-86522.5095987562	107.27659824310786
3535000	-86416.85522166041	4.6	-86522.78341895397	105.92819729355705
3540000	-86398.39677764107	4.6	-86503.16555750123	104.76877986014856
3545000	-86410.60807476092	4.6	-86515.5474966072	104.93942184628146
3550000	-86413.9761052502	4.6	-86518.2239014475	104.24779619730539
3555000	-86423.31265130475	4.6	-86529.29351420591	105.98086290116694
3560000	-86426.8393407441	4.6	-86530.54207916488	103.70273842077223
3565000	-86424.85462139633	4.6	-86526.75456172516	101.89994032883985
3570000	-86405.33209152041	4.6	-86505.17444508722	99.84235356681448
3575000	-86410.34022680117	4.6	-86511.81711486663	101.47688806546144
3580000	-86386.0577626766	4.6	-86488.74388825845	102.68612558185266
3585000	-86409.96822337834	4.6	-86513.01794654135	103.04972316301985
3590000	-86394.46045625508	4.6	-86498.71477793137	104.25432167627987
3595000	-86404.04787547908	4.6	-86507.78930539725	103.74142991816595
3600000	-86421.47902752298	4.6	-86521.88987988899	100.41085236601386
3605000	-86408.5218685059	4.6	-86509.27098936203	100.74912085613978
3610000	-86395.85750534726	4.6	-86499.05819347186	103.20068812460899
3615000	-86411.8409024439	4.6	-86515.77125412051	103.93035167661442
3620000	-86405.35027617945	4.6	-86508.35909497467	103.00881879522473
3625000	-86415.90595723405	4.6	-86523.47378931705	107.56783208300911
3630000	-86413.77975006094	4.6	-86519.87330051392	106.09355045297438
3635000	-86401.65098988617	4.6	-86510.5804924961	108.9295026099255
3640000	-86403.76571246028	4.6	-86507.83491975049	104.06920729020298
3645000	-86393.23750999452	4.6	-86499.25636984139	106.01885984687338
3650000	-86416.13433151794	4.7	-86522.0810609747	105.94672945675937
3655000	-86397.67374334937	4.7	-86504.33012667167	106.65638332229902
3660000	-86390.08894981719	4.7	-86496.9843574921	106.89540767490583
3665000	-86370.6668799136	4.7	-86478.94255078734	108.27567087374356
3670000	-86388.01874316714	4.7	-86496.370489257	108.35174608986509
3675000	-86396.78412711917	4.7	-86505.54351262833	108.75938550915251
3680000	-86395.65415755699	4.7	-86502.79217811207	107.1380205550812
3685000	-86382.69800652044	4.7	-86490.62517024357	107.92716372313436
3690000	-86400.66696735323	4.7	-86503.29402196765	102.62705461442134
3695000	-86399.75867884429	4.7	-86507.2611232703	107.50244442602234
3700000	-86397.03996226972	4.7	-86503.88400490633	106.8440426366083
3705000	-86396.04505178162	4.7	-86499.74062421372	103.69557243209995
3710000	-86406.48821427218	4.7	-86509.47476843956	102.98655416737667
3715000	-86373.99052901768	4.7	-86475.46338199453	101.47285297685362
3720000	-86371.62135816053	4.7	-86472.31091425821	100.6895560976897
3725000	-86388.30827581581	4.7	-86490.94848397514	102.64020815933317
3730000	-86374.55416113159	4.7	-86478.5574474098	104.00328627821024
3735000	-86372.38256704246	4.7	-86475.41765202461	103.03508498216081
3740000	-86377.8479170954	4.7	-86482.29200061402	104.4440835186271
3745000	-86369.10513130133	4.7	-86471.90893217637	102.80380087503879
3750000	-86383.75388996104	4.7	-86487.05548436868	103.30159440763971
3755000	-86381.67876965334	4.7	-86486.13624750098	104.45747784764147
3760000	-86372.37206478635	4.7	-86474.69936894359	102.3273041572405
3765000	-86354.39588232186	4.7	-86460.37953274134	105.98365041948391
3770000	-86365.45235647623	4.7	-86469.91575118034	104.46339470409735
3775000	-86394.6568991234	4.7	-86498.64019781425	103.98329869086398
3780000	-86398.34326763287	4.7	-86498.5281640492	100.1848964163415
3785000	-86385.09513222802	4.7	-86486.0230736806	100.92794145257561
3790000	-86381.67431134742	4.7	-86483.65230761295	101.97799626552775
3795000	-86382.10147217325	4.7	-86483.06954495466	100.96807278141306
3800000	-86390.87259548048	4.7	-86493.68025033912	102.80765485863499
3805000	-86372.50982234273	4.7	-86473.59427720186	101.08445485912902
3810000	-86366.156046352	4.7	-86467.44350487147	101.28745851946088
3815000	-86372.13645235248	4.7	-86476.11266924378	103.97621689129461
3820000	-86373.30938969292	4.7	-86471.60467667031	98.29528697739157
3825000	-86375.2641114673	4.7	-86473.30310564875	98.0389941814554
3830000	-86366.27608021283	4.7	-86470.30827350651	104.0321932936828
3835000	-86394.35147869441	4.7	-86494.9225485775	100.57106988308679
3840000	-86402.47358146527	4.7	-86505.07708208555	102.60350062029458
3845000	-86396.12940467775	4.7	-86497.2174419312	101.08803725346245
3850000	-86391.84792229808	4.7	-86496.41309925562	104.56517695753689
3855000	-86424.39905996074	4.7	-86529.37498688936	104.97592692863113
3860000	-86408.05002613433	4.7	-86511.49328599406	103.44325985973441
3865000	-86395.20746460899	4.7	-86499.27383741993	104.06637281093609
3870000	-86412.53755875779	4.8	-86517.06290092762	104.52534216982626
3875000	-86389.44184957324	4.8	-86494.90402454976	105.46217497652502
3880000	-86385.33918613267	4.8	-86489.65616470187	104.31697856920724
3885000	-86387.51297109539	4.8	-86493.05410794652	105.54113685112476
3890000	-86396.85503554	4.8	-86500.4950566828	103.64002114281182
3895000	-86403.90710900581	4.8	-86509.62437922825	105.71727022244049
3900000	-86392.5017530062	4.8	-86499.42734216957	106.92558916336124
3905000	-86399.64406282075	4.8	-86506.76234809047	107.11828526972548
3910000	-86403.96582354409	4.8	-86509.37408192798	105.40825838389483
3915000	-86402.24763719604	4.8	-86509.28499426383	107.0373570677977
3920000	-86394.5829435735	4.8	-86501.03605606608	106.45311249256947
3925000	-86401.96182151946	4.8	-86508.89352495737	106.93170343789969
3930000	-86390.68304382903	4.8	-86496.72228938427	106.03924555523591
3935000	-86400.4450029013	4.8	-86506.58854830597	106.14354540467943
3940000	-86408.93711501344	4.8	-86518.5611016537	109.62398664025453
3945000	-86411.63073119047	4.8	-86519.07505426397	107.44432307349932
3950000	-86424.18328110769	4.8	-86533.36087174634	109.1775906386504
3955000	-86392.94523316702	4.8	-86502.26520787462	109.31997470760092
3960000	-86412.43965078297	4.8	-86517.59436031645	105.15470953348483
3965000	-86407.8241723575	4.8	-86511.32111774749	103.49694538997953
3970000	-86417.32446790567	4.8	-86522.12622077303	104.8017528673611
3975000	-86402.07230047468	4.8	-86508.08314557394	106.01084509926
3980000	-86376.61225945571	4.8	-86483.57482007085	106.96256061513881
3985000	-86388.7035014614	4.8	-86493.8604819358	105.15698047440638
3990000	-86374.26076167174	4.8	-86478.61844207843	104.35768040668343
3995000	-86386.5787546387	4.8	-86492.63549146884	106.05673683014831
4000000	-86374.76790357064	4.8	-86479.20176675719	104.43386318655807
4005000	-86397.45284370726	4.8	-86500.98553676558	103.5326930583271
4010000	-86400.18885985631	4.8	-86503.78446485892	103.59560500261962
4015000	-86393.17954322232	4.8	-86501.13630575691	107.95676253459429
4020000	-86374.83573214861	4.8	-86480.70690283753	105.87117068891098
4025000	-86373.66664837701	4.8	-86478.54192840528	104.8752800282718
4030000	-86376.16415653405	4.8	-86480.86539376632	104.70123723225954
4035000	-86363.78448463745	4.8	-86472.07721624726	108.29273160980786
4040000	-86377.46818709584	4.8	-86483.80181370856	106.33362661271396
4045000	-86374.04110459394	4.8	-86481.00368602539	106.96258143144483
4050000	-86376.56445223148	4.8	-86486.34867483725	109.78422260577561
4055000	-86396.48267243188	4.8	-86504.27794818749	107.79527575560846
4060000	-86382.75898461405	4.8	-86491.4374777516	108.67849313755457
4065000	-86377.31539482699	4.8	-86485.77365685186	108.45826202487032
4070000	-86381.99643203462	4.8	-86491.76243847214	109.76600643752029
4075000	-86366.93378464073	4.8	-86475.17463567214	108.24085103141482
4080000	-86379.46968168509	4.8	-86486.27043036994	106.80074868484748
4085000	-86387.51614093759	4.9	-86494.06544169548	106.54930075789338
4090000	-86391.83531147723	4.9	-86501.2436255375	109.4083140602744
4095000	-86393.34519730129	4.9	-86500.11571899655	106.77052169526586
4100000	-86395.28777434012	4.9	-86503.5774198985	108.28964555837914
4105000	-86384.63908984861	4.9	-86490.54329277303	105.90420292441142
4110000	-86398.08933893997	4.9	-86503.80407667576	105.71473773578607
4115000	-86391.07563066517	4.9	-86495.56512882699	104.48949816181361
4120000	-86380.87615481389	4.9	-86485.60106027008	104.72490545620167
4125000	-86383.05108110928	4.9	-86489.96970653838	106.9186254290975
4130000	-86399.47031899111	4.9	-86507.00078620482	107.53046721371773
